166,166,166,166,166,166,167,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,143,193,166,166,167,245,245,245,245,245,264,264,264,264,264,264,264,244,176,178,264,264,264,264,264,264,264,264,264,264,264,264,187,171,166,166,34,60,12,12,12,61,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,167,264,264,264,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,264,264,143,193,34,166,166,167,245,245,245,245,245,245,264,264,244,244,245,264,264,176,203,155,156,264,264,264,264,264,264,264,264,264,264,264,187,171,166,166,166,34,34,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,192,145,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,143,144,193,34,34,170,188,189,245,245,245,245,245,245,264,264,264,264,264,264,244,198,199,182,203,156,264,264,264,264,264,264,264,264,264,264,264,187,188,188,188,171,34,34,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,192,145,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,143,193,166,166,166,34,167,245,245,245,245,245,245,245,245,245,264,264,244,244,245,264,264,264,198,182,203,156,264,264,245,264,264,264,264,264,264,264,264,264,264,264,187,171,34,166,34,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,192,144,144,144,144,144,144,145,264,264,264,265,264,264,143,144,144,193,166,166,166,166,166,167,245,245,245,245,245,245,245,245,245,264,264,244,245,264,264,264,264,264,198,182,178,264,264,245,264,264,264,265,265,265,264,264,245,264,264,264,187,171,166,166,34,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,264,264,264,264,143,193,166,166,166,166,166,166,166,166,167,245,245,245,245,245,245,245,245,245,245,264,264,264,264,264,245,264,264,264,176,178,264,264,264,264,264,265,265,265,265,265,264,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,264,264,264,143,193,166,166,166,166,166,166,166,166,166,192,145,245,245,245,245,245,245,245,245,245,245,245,264,264,264,264,264,245,264,176,178,264,264,264,264,265,264,265,265,264,265,265,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,264,264,143,193,166,166,166,166,166,166,166,166,166,166,166,192,145,245,245,245,245,245,245,245,245,245,245,245,264,264,264,264,264,264,176,178,264,264,264,264,265,265,264,265,265,264,265,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,264,264,165,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,245,245,245,245,245,245,245,245,245,245,264,264,264,264,264,264,198,203,156,264,264,264,264,265,265,265,265,265,265,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,144,144,193,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,245,245,245,245,245,245,245,245,245,264,264,264,264,245,264,264,176,203,156,264,264,264,264,264,264,264,264,264,264,264,264,264,264,165,34,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,144,144,145,245,245,245,245,245,245,245,264,264,264,264,264,264,198,182,203,156,264,264,264,264,264,264,264,264,264,264,264,264,264,187,171,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,245,245,245,245,245,245,264,245,264,245,264,264,264,198,182,203,156,264,264,264,264,264,265,264,264,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,170,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,144,144,144,144,144,145,264,264,264,264,264,264,264,264,198,182,178,264,264,264,264,264,264,264,264,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,192,193,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,-1073741653,145,264,264,264,264,264,264,264,264,176,177,156,264,264,264,264,245,264,245,264,264,264,264,143,-1610612565,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,264,264,264,264,264,264,264,176,177,178,264,264,264,264,264,264,264,264,264,264,143,-1610612565,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,264,264,264,264,245,264,198,182,203,155,156,264,264,264,264,264,264,264,143,-1610612565,34,34,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,264,264,264,264,264,264,198,199,199,163,156,264,264,264,264,264,143,1610612928,34,34,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,264,264,264,264,264,264,264,264,198,163,156,264,264,264,143,-1610612565,34,34,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,274,274,274,166,166,166,166,166,166,166,192,144,145,264,264,264,264,264,245,264,176,178,264,264,143,1610612928,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,274,274,274,166,166,166,166,166,166,166,166,167,264,264,264,264,264,264,264,176,203,156,143,1610612928,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,274,274,274,274,166,166,166,166,166,166,166,167,264,264,264,264,264,264,264,176,177,286,288,252,166,166,166,166,274,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,274,274,274,166,166,166,166,166,166,166,166,167,264,264,264,264,264,264,264,198,286,309,309,288,273,166,166,271,274,166,166,274,274,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,273,274,166,166,166,166,166,166,166,166,166,167,264,264,264,264,264,264,264,143,330,309,309,309,288,166,271,166,274,274,274,274,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,274,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,264,264,264,264,264,143,-1610612565,252,330,309,309,309,288,166,270,270,274,274,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,144,144,144,144,144,144,-1610612565,166,166,166,330,331,331,332,274,274,274,274,166,166,274,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,271,166,273,274,274,274,274,274,274,274,274,274,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,270,274,274,270,274,270,274,274,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,272,274,274,274,166,271,274,270,274,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,274,274,274,274,271,166,274,274,274,274,274,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,274,274,166,166,166,166,272,166,166,166,274,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,274,274,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
